cell_id,cell
1266,5C4_92
1267,5C4_107
1268,5C4_98
1269,5C4_132
1270,5C4_99
1271,5C4_105
1272,5C4_53
1273,5C4_35
1274,5C4_110
1275,5C4_106
1276,5C4_73
1277,5C4_101
1278,5C4_83
1279,5C4_48
1280,5C4_93
1281,5C4_12
1282,5C4_103
1283,5C4_37
1284,5C4_66
1285,5C4_85
1286,5C4_112
1287,5C4_127
1288,5C4_135
1289,5C4_69
1290,5C4_46
1291,5C4_29
1292,5C4_131
1293,5C4_123
1294,5C4_40
1295,5C4_130
1296,5C4_109
1297,5C4_166
1298,5C4_78
1299,5C4_16
1300,5C4_2
1301,5C4_44
1302,5C4_71
1303,5C4_57
1304,5C4_114
1305,5C4_9
1306,5C4_60
1307,5C4_43
1308,5C4_49
1309,5C4_140
1310,5C4_134
1311,5C4_141
1312,5C4_155
1313,5C4_167
1314,5C4_94
1315,5C4_70
1316,5C4_144
1317,5C4_129
1318,5C4_168
1319,5C4_162
1320,5C4_14
1321,5C4_151
1322,5C4_153
1323,5C4_181
1324,5C4_148
1325,5C4_90
1326,5C4_150
1327,5C4_137
1328,5C4_133
1329,5C4_173
1330,5C4_102
1331,5C4_146
1332,5C4_165
1333,5C4_164
1334,5C4_190
1335,5C4_188
1336,5C4_176
1337,5C4_187
1338,5C4_159
1339,5C4_157
1340,5C4_170
1341,5C4_152
1342,5C4_209
1343,5C4_199
1344,5C4_96
1345,5C4_147
1346,5C4_198
1347,5C4_180
1348,5C4_138
1349,5C4_182
1350,5C4_145
1351,5C4_189
1352,5C4_174
1353,5C4_156
1354,5C4_192
1355,5C4_206
1356,5C4_194
1357,5C4_177
1358,5C4_208
1359,5C4_197
1360,5C4_195
1361,5C4_202
1362,5C4_185
1363,5C4_169
1364,5C4_203
1365,5C4_191
1366,5C4_207
1367,5C4_175
1368,5C4_204
1369,5C4_214
1370,5C4_213
1371,5C4_205
1372,5C4_228
1373,5C4_219
1374,5C4_212
1375,5C4_226
1376,5C4_220
1377,5C4_215
1378,5C4_232
1379,5C4_238
1380,5C4_222
1381,5C4_236
1382,5C4_231
1383,5C4_240
1384,5C4_235
1385,5C4_243
1386,5C4_211
